fuel-plugin-detach-keystone,39,mirantis,37,0.9487179487179487,yes
swift-specs,20,hpe,4,0.2,no
charm-neutron-gateway,693,canonical,587,0.847041847041847,yes
oslo.i18n,133,ibm,26,0.19548872180451127,no
tatu,69,huawei,68,0.9855072463768116,yes
taskflow,1273,yahoo!,1014,0.7965435978004713,yes
group-based-policy-automation,34,cisco systems,22,0.6470588235294118,yes
ansible-role-k8s-mariadb,32,independent,29,0.90625,yes
fuel-main,1281,mirantis,1181,0.921935987509758,yes
sahara,2694,mirantis,1474,0.5471417965850037,yes
charm-ceph-osd,288,canonical,253,0.8784722222222222,yes
tap-as-a-service-dashboard,4,midokura,3,0.75,yes
openstacksdk,2368,red hat,527,0.22255067567567569,no
os-collect-config,136,hp,62,0.45588235294117646,no
charm-interface-service-control,1,canonical,1,1.0,yes
tripleo-specs,48,red hat,31,0.6458333333333334,yes
monasca-grafana-datasource,16,time warner cable,7,0.4375,no
fuel-plugin-cinder-kaminario,12,kaminario,11,0.9166666666666666,yes
foxnut,5,independent,3,0.6,yes
ansible-role-nginx,12,red hat,11,0.9166666666666666,yes
heat-templates,203,red hat,115,0.5665024630541872,yes
charm-interface-openstack-ha,3,canonical,3,1.0,yes
blazar-nova,41,ntt,14,0.34146341463414637,no
xstatic-jquery.bootstrap.wizard,2,independent,1,0.5,yes
bandit,474,hp,137,0.2890295358649789,no
python-senlinclient,459,ibm,245,0.5337690631808278,yes
mors,16,platform9 systems,16,1.0,yes
charm-neutron-openvswitch,359,canonical,349,0.9721448467966574,yes
charm-interface-ceph-client,3,canonical,2,0.6666666666666666,yes
xstatic-mdi,5,rackspace,2,0.4,no
puppet-heat,327,red hat,179,0.5474006116207951,yes
python-troveclient,379,hp,69,0.1820580474934037,no
tripleo-validations,132,red hat,116,0.8787878787878788,yes
airship-shipyard,323,independent,268,0.8297213622291022,yes
glare,265,nokia,160,0.6037735849056604,yes
neutron-lbaas-dashboard,31,independent,7,0.22580645161290322,no
python-gnocchiclient,110,red hat,77,0.7,yes
sushy,77,red hat,28,0.36363636363636365,no
sahara-plugin-storm,119,mirantis,38,0.31932773109243695,no
networking-vsphere,279,hpe,169,0.6057347670250897,yes
fuel-virtualbox,99,mirantis,96,0.9696969696969697,yes
puppet-murano,166,independent,48,0.2891566265060241,no
git-os-job,13,red hat,7,0.5384615384615384,yes
puppet-ganesha,1,independent,1,1.0,yes
tosca-parser,188,ibm,78,0.4148936170212766,no
charm-interface-keystone-credentials,1,canonical,1,1.0,yes
monasca-events-api,84,hp,59,0.7023809523809523,yes
tripleo-docs,351,red hat,308,0.8774928774928775,yes
fuel-plugin-fortinet,7,fortinet,7,1.0,yes
coverage2sql,39,hpe,27,0.6923076923076923,yes
